user_id,persona,occupation,monthly_income,monthly_expenses,savings,average_balance,digital_transactions,cash_transactions,income_variance,expense_ratio,savings_ratio,emi_ratio,missed_payments,income_growth,financial_tier
GL00222,Rajesh,Delivery Partner,37047,22846,7526,10904,120,17,Medium,0.6167,0.2031,0.2457,2,Stable,Building
GL00223,Rajesh,Delivery Partner,40453,36318,2257,19015,115,20,Low,0.8978,0.0558,0.2499,1,Stable,Building
GL00224,Rajesh,Delivery Partner,44071,26535,2310,19246,78,25,Low,0.6021,0.0524,0.2366,3,Declining,Building
GL00225,Rajesh,Delivery Partner,42831,26503,3290,20100,97,24,Medium,0.6188,0.0768,0.1107,2,Stable,Building
GL00226,Rajesh,Delivery Partner,35546,18853,3756,9452,90,30,Medium,0.5304,0.1057,0.1333,1,Declining,Building
GL00227,Rajesh,Delivery Partner,32028,23880,4016,16941,126,19,Low,0.7456,0.1254,0.2842,0,Stable,Building
GL00228,Rajesh,Delivery Partner,38507,27447,5274,11946,128,17,Low,0.7128,0.137,0.1976,3,Declining,Building
GL00229,Rajesh,Delivery Partner,35787,30175,3573,13181,73,25,Medium,0.8432,0.0998,0.2443,0,Declining,Building
GL00230,Rajesh,Delivery Partner,42014,37161,3371,15266,79,23,High,0.8845,0.0802,0.1353,2,Stable,Building
GL00231,Rajesh,Delivery Partner,38733,35123,3002,19928,80,21,High,0.9068,0.0775,0.2999,1,Declining,Building
GL00232,Rajesh,Delivery Partner,33503,27770,2461,17769,112,16,Medium,0.8289,0.0735,0.152,1,Declining,Building
GL00233,Rajesh,Delivery Partner,41978,27747,7359,11218,107,23,Medium,0.661,0.1753,0.1344,3,Stable,Building
GL00234,Rajesh,Delivery Partner,33823,31462,2159,10016,89,29,Medium,0.9302,0.0638,0.2845,2,Stable,Building
GL00235,Rajesh,Delivery Partner,38631,32546,5584,13496,137,21,Medium,0.8425,0.1445,0.2345,3,Stable,Building
GL00236,Rajesh,Delivery Partner,42690,39133,2932,17396,108,17,Medium,0.9167,0.0687,0.1663,3,Declining,Building
GL00237,Rajesh,Delivery Partner,34843,27236,3110,19593,120,19,Medium,0.7817,0.0893,0.2806,0,Stable,Building
GL00238,Rajesh,Delivery Partner,43417,20427,6005,17380,126,16,Medium,0.4705,0.1383,0.2035,3,Stable,Building
GL00239,Rajesh,Delivery Partner,44821,23481,5527,14375,75,16,Low,0.5239,0.1233,0.1205,3,Declining,Building
GL00240,Rajesh,Delivery Partner,40849,33443,6114,17119,117,17,Low,0.8187,0.1497,0.1073,1,Declining,Building
GL00241,Rajesh,Delivery Partner,36211,22139,4755,19269,113,28,Medium,0.6114,0.1313,0.2794,1,Stable,Building
GL00242,Rajesh,Delivery Partner,44942,29742,6755,14616,70,28,Low,0.6618,0.1503,0.1985,2,Stable,Building
GL00243,Rajesh,Delivery Partner,35230,33123,2000,17025,127,26,Low,0.9402,0.0568,0.156,2,Stable,Building
GL00244,Rajesh,Delivery Partner,44046,19692,4116,20252,114,21,Medium,0.4471,0.0934,0.1208,2,Stable,Building
GL00245,Rajesh,Delivery Partner,42855,41663,1132,11954,73,27,Medium,0.9722,0.0264,0.2031,3,Stable,Building
GL00246,Rajesh,Delivery Partner,39932,30180,4263,8199,121,27,Medium,0.7558,0.1068,0.2329,2,Stable,Building
GL00247,Rajesh,Delivery Partner,43841,36032,7208,18671,109,20,Medium,0.8219,0.1644,0.2632,0,Stable,Building
GL00248,Rajesh,Delivery Partner,40502,19659,6378,12360,80,15,Medium,0.4854,0.1575,0.1714,3,Declining,Building
GL00249,Rajesh,Delivery Partner,37275,27002,5093,8174,81,30,Medium,0.7244,0.1366,0.1137,3,Stable,Building
GL00250,Rajesh,Delivery Partner,41440,34022,5214,17148,140,23,Medium,0.821,0.1258,0.2011,2,Stable,Building
GL00251,Rajesh,Delivery Partner,38985,19063,7167,18481,94,30,Low,0.489,0.1838,0.1562,0,Declining,Building
GL00252,Rajesh,Delivery Partner,32542,21549,7771,15704,83,28,Low,0.6622,0.2388,0.2254,0,Declining,Building
GL00253,Rajesh,Delivery Partner,39617,39117,475,8266,122,23,High,0.9874,0.012,0.1614,2,Stable,Building
GL00254,Rajesh,Delivery Partner,36864,20171,4343,11436,140,25,Low,0.5472,0.1178,0.1034,0,Declining,Emerging
GL00255,Rajesh,Delivery Partner,36446,18040,5836,21292,132,21,Medium,0.495,0.1601,0.158,3,Declining,Building
GL00256,Rajesh,Delivery Partner,38707,27938,2287,21581,112,26,Medium,0.7218,0.0591,0.2953,2,Stable,Building
GL00257,Rajesh,Delivery Partner,36686,27540,2766,11852,73,18,Medium,0.7507,0.0754,0.2035,0,Stable,Building
GL00258,Rajesh,Delivery Partner,35214,30886,2375,12927,98,17,Medium,0.8771,0.0674,0.2879,0,Stable,Building
GL00259,Rajesh,Delivery Partner,33054,20143,6352,20678,101,28,Low,0.6094,0.1922,0.2216,1,Stable,Building
GL00260,Rajesh,Delivery Partner,32766,24312,2834,11804,112,17,Medium,0.742,0.0865,0.1629,2,Declining,Building
GL00261,Rajesh,Delivery Partner,43316,40708,2415,16663,97,28,Medium,0.9398,0.0558,0.2517,1,Declining,Building
GL00262,Rajesh,Delivery Partner,42822,33653,2572,21221,79,17,Low,0.7859,0.0601,0.2394,2,Stable,Building
GL00263,Rajesh,Delivery Partner,40236,38047,2030,18430,74,30,Medium,0.9456,0.0505,0.2427,3,Declining,Building
GL00264,Rajesh,Delivery Partner,39587,38450,1080,14888,105,26,Medium,0.9713,0.0273,0.2827,1,Stable,Building
GL00265,Rajesh,Delivery Partner,42993,36135,5857,11356,83,28,High,0.8405,0.1362,0.1771,1,Declining,Building
GL00266,Rajesh,Delivery Partner,37458,28235,3402,17527,123,25,Medium,0.7538,0.0908,0.169,0,Declining,Building
GL00267,Rajesh,Delivery Partner,36309,33146,2919,17669,94,22,Medium,0.9129,0.0804,0.2119,0,Stable,Building
GL00268,Rajesh,Delivery Partner,42253,28461,6957,21010,71,30,Medium,0.6736,0.1647,0.2676,1,Declining,Building
GL00269,Rajesh,Delivery Partner,39957,26367,7876,16409,93,29,Low,0.6599,0.1971,0.2175,2,Stable,Building
GL00270,Rajesh,Delivery Partner,36722,33648,2260,17559,97,22,Medium,0.9163,0.0615,0.271,3,Stable,Building
GL00271,Rajesh,Delivery Partner,40402,22629,3544,21252,79,29,Medium,0.5601,0.0877,0.2921,2,Stable,Building
GL00272,Rajesh,Delivery Partner,33550,21025,6104,16835,98,27,Low,0.6267,0.1819,0.2298,2,Declining,Building
GL00273,Rajesh,Delivery Partner,42733,20379,6502,16522,76,20,High,0.4769,0.1522,0.2377,1,Stable,Building
GL00274,Rajesh,Delivery Partner,35846,26773,2192,16152,101,28,High,0.7469,0.0612,0.1917,3,Stable,Building
GL00275,Rajesh,Delivery Partner,35902,27052,5249,19793,110,26,Medium,0.7535,0.1462,0.176,0,Declining,Building
GL00276,Rajesh,Delivery Partner,35597,20400,5501,11620,71,30,Low,0.5731,0.1545,0.1247,2,Stable,Building
GL00277,Rajesh,Delivery Partner,38498,18201,6304,12034,115,22,High,0.4728,0.1637,0.1426,1,Stable,Building
GL00278,Rajesh,Delivery Partner,39025,38377,615,13865,88,15,High,0.9834,0.0158,0.2923,2,Stable,Building
GL00279,Rajesh,Delivery Partner,32013,17949,3027,14634,88,24,Low,0.5607,0.0946,0.1908,3,Stable,Building
GL00280,Rajesh,Delivery Partner,44738,38188,4709,14889,100,19,Medium,0.8536,0.1053,0.2655,2,Declining,Building
GL00281,Rajesh,Delivery Partner,43457,28512,4011,19863,98,30,Medium,0.6561,0.0923,0.2088,2,Stable,Building
GL00282,Rajesh,Delivery Partner,33059,26010,2760,21298,74,17,Medium,0.7868,0.0835,0.1592,3,Declining,Building
GL00283,Rajesh,Delivery Partner,40651,20630,6881,15261,72,18,High,0.5075,0.1693,0.131,3,Stable,Building
GL00284,Rajesh,Delivery Partner,39115,18223,3713,21607,121,29,Medium,0.4659,0.0949,0.2049,1,Stable,Building
GL00285,Rajesh,Delivery Partner,35866,29790,2724,9807,92,15,Medium,0.8306,0.0759,0.1971,1,Declining,Building
GL00286,Rajesh,Delivery Partner,36741,18763,7151,14864,110,30,Medium,0.5107,0.1946,0.1493,2,Declining,Building
GL00287,Rajesh,Delivery Partner,44970,41098,3539,8456,131,27,High,0.9139,0.0787,0.174,1,Stable,Building
GL00288,Rajesh,Delivery Partner,44815,29035,3861,21468,79,21,Medium,0.6479,0.0862,0.245,2,Declining,Building
GL00289,Rajesh,Delivery Partner,41856,34008,4687,18379,80,30,Medium,0.8125,0.112,0.2738,2,Declining,Building
GL00290,Rajesh,Delivery Partner,35157,26691,5936,17271,81,23,Medium,0.7592,0.1688,0.2803,2,Declining,Building
GL00291,Rajesh,Delivery Partner,41622,26725,3803,12035,93,21,Medium,0.6421,0.0914,0.1311,2,Stable,Building
GL00292,Rajesh,Delivery Partner,40419,36421,2551,9683,88,19,Medium,0.9011,0.0631,0.2501,3,Stable,Building
GL00293,Rajesh,Delivery Partner,35048,20064,6044,12204,136,18,Medium,0.5725,0.1724,0.1062,2,Stable,Building
GL00294,Rajesh,Delivery Partner,41730,24649,7888,18078,100,28,Medium,0.5907,0.189,0.1608,0,Stable,Building
GL00295,Rajesh,Delivery Partner,34921,28233,2407,21759,117,23,Medium,0.8085,0.0689,0.1178,3,Stable,Building
GL00296,Rajesh,Delivery Partner,42328,19420,5743,21254,138,17,Medium,0.4588,0.1357,0.2685,2,Stable,Building
GL00297,Rajesh,Delivery Partner,39213,37130,1978,13674,84,25,Low,0.9469,0.0504,0.2,1,Declining,Building
GL00298,Rajesh,Delivery Partner,32256,16295,3730,12287,78,30,Low,0.5052,0.1156,0.2806,3,Declining,Building
GL00299,Rajesh,Delivery Partner,36685,28977,5051,18692,112,24,High,0.7899,0.1377,0.2664,0,Stable,Building
GL00300,Rajesh,Delivery Partner,39372,32076,4080,20678,135,22,Medium,0.8147,0.1036,0.1638,2,Declining,Building
GL00301,Rajesh,Delivery Partner,41427,28911,7741,11551,137,25,Medium,0.6979,0.1869,0.1145,3,Declining,Building
GL00302,Rajesh,Delivery Partner,40213,29126,7143,17177,83,25,Medium,0.7243,0.1776,0.1365,0,Declining,Building
GL00303,Rajesh,Delivery Partner,41012,20140,3756,14573,115,19,Medium,0.4911,0.0916,0.247,2,Stable,Building
GL00304,Rajesh,Delivery Partner,32459,17592,3772,14788,112,29,High,0.542,0.1162,0.1025,3,Stable,Building
GL00305,Rajesh,Delivery Partner,33135,16802,5421,12629,105,24,Medium,0.5071,0.1636,0.2277,2,Declining,Building
GL00306,Rajesh,Delivery Partner,37517,19613,4015,19530,78,21,High,0.5228,0.107,0.1674,1,Declining,Building
GL00307,Rajesh,Delivery Partner,38518,24123,2187,15257,75,28,Low,0.6263,0.0568,0.2699,2,Stable,Building
GL00308,Rajesh,Delivery Partner,36065,19056,3188,14734,85,29,Medium,0.5284,0.0884,0.2026,2,Stable,Building
GL00309,Rajesh,Delivery Partner,34080,30781,2498,10222,71,30,Medium,0.9032,0.0733,0.1771,1,Declining,Building
GL00310,Rajesh,Delivery Partner,37330,17037,2507,16036,112,19,Medium,0.4564,0.0672,0.1986,0,Declining,Building
GL00311,Rajesh,Delivery Partner,41174,22427,7997,16034,114,30,Medium,0.5447,0.1942,0.1951,1,Declining,Building
GL00312,Rajesh,Delivery Partner,39688,38414,1210,15697,71,25,Low,0.9679,0.0305,0.2616,1,Declining,Building
GL00313,Rajesh,Delivery Partner,44800,31673,6787,14307,128,21,Medium,0.707,0.1515,0.2958,0,Declining,Building
GL00314,Rajesh,Delivery Partner,40641,27765,7106,19404,86,15,Low,0.6832,0.1748,0.1195,0,Declining,Building
GL00315,Rajesh,Delivery Partner,37218,24876,6963,17636,85,21,Medium,0.6684,0.1871,0.2544,3,Declining,Building
GL00316,Rajesh,Delivery Partner,32166,15265,2378,9767,116,30,Medium,0.4746,0.0739,0.2236,0,Stable,Building
GL00317,Rajesh,Delivery Partner,36890,23941,5050,16250,132,30,Medium,0.649,0.1369,0.2455,0,Declining,Building
GL00318,Rajesh,Delivery Partner,34056,21615,5548,10866,113,29,Medium,0.6347,0.1629,0.1346,3,Declining,Building
GL00319,Rajesh,Delivery Partner,38721,21064,4604,12024,85,21,Medium,0.544,0.1189,0.2686,0,Declining,Building
GL00320,Rajesh,Delivery Partner,41567,35444,2696,8022,123,30,Medium,0.8527,0.0649,0.1922,2,Stable,Building
GL00321,Rajesh,Delivery Partner,39632,35890,2107,13086,126,26,Medium,0.9056,0.0532,0.1876,2,Stable,Building
GL00322,Rajesh,Delivery Partner,33610,17675,6278,21581,118,19,High,0.5259,0.1868,0.1652,0,Declining,Building
GL00323,Rajesh,Delivery Partner,43241,42596,612,9965,126,15,Medium,0.9851,0.0142,0.1476,1,Declining,Building
GL00324,Rajesh,Delivery Partner,39836,33928,4341,16980,125,23,Medium,0.8517,0.109,0.2193,0,Stable,Building
GL00325,Rajesh,Delivery Partner,35156,30673,2480,8064,104,28,Medium,0.8725,0.0705,0.1739,1,Declining,Building
GL00326,Rajesh,Delivery Partner,35862,17597,4796,8959,119,30,Medium,0.4907,0.1337,0.2104,1,Declining,Building
GL00327,Rajesh,Delivery Partner,44484,33874,6807,8131,132,19,High,0.7615,0.153,0.242,1,Declining,Building
GL00328,Rajesh,Delivery Partner,39624,33684,3886,20966,71,24,Medium,0.8501,0.0981,0.2306,2,Declining,Building
GL00329,Rajesh,Delivery Partner,38436,29837,2611,16889,132,26,Low,0.7763,0.0679,0.2704,2,Declining,Building
GL00330,Rajesh,Delivery Partner,33479,18148,5412,9739,90,26,Medium,0.5421,0.1617,0.2832,3,Stable,Building
GL00331,Rajesh,Delivery Partner,35892,32374,2067,11080,72,25,High,0.902,0.0576,0.162,0,Declining,Building
GL00332,Rajesh,Delivery Partner,37876,25032,4676,20252,99,23,Medium,0.6609,0.1235,0.1039,1,Stable,Building
GL00333,Rajesh,Delivery Partner,41826,20151,5904,8118,104,26,Low,0.4818,0.1412,0.1038,1,Declining,Building
GL00334,Rajesh,Delivery Partner,43955,42636,1253,8409,125,18,Medium,0.97,0.0285,0.2738,2,Declining,Building
GL00335,Rajesh,Delivery Partner,39235,35397,3373,15207,114,23,High,0.9022,0.086,0.2587,3,Stable,Building
GL00336,Rajesh,Delivery Partner,38340,23602,2205,9762,79,15,Medium,0.6156,0.0575,0.2618,2,Stable,Building
GL00337,Rajesh,Delivery Partner,37542,28017,3868,13295,124,17,Low,0.7463,0.103,0.2653,3,Stable,Building
GL00338,Rajesh,Delivery Partner,42811,42271,513,9701,133,27,Low,0.9874,0.012,0.1169,3,Declining,Building
GL00339,Rajesh,Delivery Partner,44033,21681,7884,13144,78,24,Medium,0.4924,0.179,0.2539,1,Stable,Building
GL00340,Rajesh,Delivery Partner,42739,24134,4784,21499,118,17,Medium,0.5647,0.1119,0.1229,2,Declining,Building
GL00341,Rajesh,Delivery Partner,35981,16101,3771,16097,110,28,Low,0.4475,0.1048,0.1021,1,Declining,Building
GL00342,Rajesh,Delivery Partner,40637,31473,5503,17428,92,18,Medium,0.7745,0.1354,0.1993,3,Declining,Building
GL00343,Rajesh,Delivery Partner,40226,36943,2909,21675,106,23,Medium,0.9184,0.0723,0.2427,3,Declining,Building
GL00344,Rajesh,Delivery Partner,41233,31893,3913,18451,74,20,Low,0.7735,0.0949,0.1797,2,Declining,Building
GL00345,Rajesh,Delivery Partner,34993,34097,851,11726,124,20,High,0.9744,0.0243,0.226,1,Declining,Building
GL00346,Rajesh,Delivery Partner,43996,24021,4277,18487,138,30,Medium,0.546,0.0972,0.2901,3,Declining,Building
GL00347,Rajesh,Delivery Partner,42986,33533,2811,8000,112,27,Medium,0.7801,0.0654,0.1344,0,Stable,Building
GL00348,Rajesh,Delivery Partner,34471,22292,5108,18339,92,25,Medium,0.6467,0.1482,0.2377,2,Stable,Building
GL00349,Rajesh,Delivery Partner,40031,35731,3670,19840,89,18,Medium,0.8926,0.0917,0.1472,3,Declining,Building
GL00350,Rajesh,Delivery Partner,35822,23621,7294,17599,71,20,Medium,0.6594,0.2036,0.1837,0,Declining,Building
GL00351,Rajesh,Delivery Partner,41932,38124,2213,8406,82,22,Medium,0.9092,0.0528,0.1709,3,Declining,Building
GL00352,Rajesh,Delivery Partner,40153,29215,4353,18956,113,21,Medium,0.7276,0.1084,0.2932,3,Stable,Building
GL00353,Rajesh,Delivery Partner,32191,30832,1291,11197,107,24,Medium,0.9578,0.0401,0.2434,3,Stable,Building
GL00354,Rajesh,Delivery Partner,32571,32092,455,8769,119,27,High,0.9853,0.014,0.1092,3,Stable,Building
GL00355,Rajesh,Delivery Partner,35992,22728,3884,14338,93,25,Medium,0.6315,0.1079,0.2415,0,Declining,Building
GL00356,Rajesh,Delivery Partner,37486,16917,2196,19592,75,27,Low,0.4513,0.0586,0.1921,3,Declining,Building
GL00357,Rajesh,Delivery Partner,36910,24194,4340,8138,133,22,Medium,0.6555,0.1176,0.1781,0,Stable,Building
GL00358,Rajesh,Delivery Partner,41688,25696,2552,10807,73,29,Medium,0.6164,0.0612,0.2358,1,Declining,Building
GL00359,Rajesh,Delivery Partner,44645,22300,6229,16471,73,18,Low,0.4995,0.1395,0.1974,2,Stable,Building
GL00360,Rajesh,Delivery Partner,42939,29645,6551,14555,80,24,Medium,0.6904,0.1526,0.2019,3,Stable,Building
GL00361,Rajesh,Delivery Partner,38808,35649,2838,9468,131,22,Medium,0.9186,0.0731,0.1913,1,Stable,Building
GL00362,Rajesh,Delivery Partner,33355,21260,6503,9200,118,24,Low,0.6374,0.195,0.2446,0,Declining,Building
GL00363,Rajesh,Delivery Partner,33552,28911,4077,13269,105,28,Medium,0.8617,0.1215,0.1601,0,Stable,Building
GL00364,Rajesh,Delivery Partner,44196,24935,6971,16827,130,25,Medium,0.5642,0.1577,0.2689,0,Declining,Building
GL00365,Rajesh,Delivery Partner,38423,34726,2234,11601,93,23,Medium,0.9038,0.0581,0.2927,3,Stable,Building
GL00366,Rajesh,Delivery Partner,34145,18233,7806,21575,101,19,Low,0.534,0.2286,0.1465,3,Declining,Emerging
GL00367,Rajesh,Delivery Partner,41454,37607,3533,13027,89,20,Medium,0.9072,0.0852,0.2421,3,Declining,Building
GL00368,Rajesh,Delivery Partner,41539,29243,5339,21278,140,30,Medium,0.704,0.1285,0.1674,2,Stable,Building
GL00369,Rajesh,Delivery Partner,36243,26192,2799,20650,106,24,Low,0.7227,0.0772,0.1325,2,Declining,Building
GL00370,Rajesh,Delivery Partner,38935,30104,6362,14092,129,30,Medium,0.7732,0.1634,0.1969,1,Stable,Building
GL00371,Rajesh,Delivery Partner,36145,21856,6108,12732,112,22,Medium,0.6047,0.169,0.1907,3,Stable,Building
GL00372,Rajesh,Delivery Partner,34156,20271,3789,17204,100,30,High,0.5935,0.1109,0.1431,0,Stable,Emerging
GL00373,Rajesh,Delivery Partner,40406,19996,7847,20204,117,19,High,0.4949,0.1942,0.2063,1,Declining,Building
GL00374,Rajesh,Delivery Partner,35620,16965,4422,14651,76,15,Medium,0.4763,0.1241,0.1566,3,Declining,Building
GL00375,Rajesh,Delivery Partner,40040,38862,1119,9768,84,28,Medium,0.9706,0.0279,0.1659,2,Declining,Building
GL00376,Rajesh,Delivery Partner,33849,27932,4286,14635,76,26,Medium,0.8252,0.1266,0.2459,0,Stable,Building
GL00377,Rajesh,Delivery Partner,35434,30820,3097,17720,137,19,Low,0.8698,0.0874,0.2615,3,Stable,Building
GL00378,Rajesh,Delivery Partner,38073,25569,5945,13536,114,18,Medium,0.6716,0.1561,0.1866,1,Stable,Building
GL00379,Rajesh,Delivery Partner,37884,20832,2138,8946,80,18,Medium,0.5499,0.0564,0.2651,0,Stable,Building
GL00380,Rajesh,Delivery Partner,34866,27885,3323,16456,110,27,Low,0.7998,0.0953,0.1401,0,Stable,Building
GL00381,Rajesh,Delivery Partner,38152,35687,2051,10897,108,30,Medium,0.9354,0.0538,0.1909,0,Declining,Building
GL00382,Rajesh,Delivery Partner,32117,21354,5678,12499,105,23,Medium,0.6649,0.1768,0.2485,0,Declining,Building
GL00383,Rajesh,Delivery Partner,42344,32117,5444,12899,91,23,Medium,0.7585,0.1286,0.1458,1,Stable,Building
GL00384,Rajesh,Delivery Partner,33039,15012,4769,18749,124,22,Medium,0.4544,0.1443,0.2974,0,Declining,Building
GL00385,Rajesh,Delivery Partner,41823,27536,7395,9849,129,18,High,0.6584,0.1768,0.1556,0,Declining,Building
GL00386,Rajesh,Delivery Partner,40870,19347,5519,8062,133,21,Medium,0.4734,0.135,0.2732,3,Stable,Building
GL00387,Rajesh,Delivery Partner,37558,20589,6917,19520,88,30,Medium,0.5482,0.1842,0.2839,2,Stable,Building
GL00388,Rajesh,Delivery Partner,42938,30739,5645,14816,138,15,Low,0.7159,0.1315,0.2307,0,Declining,Building
GL00389,Rajesh,Delivery Partner,37043,17606,5076,14617,117,22,Medium,0.4753,0.137,0.268,0,Declining,Building
GL00390,Rajesh,Delivery Partner,39587,26048,5860,9347,79,16,High,0.658,0.148,0.2644,3,Stable,Building
GL00391,Rajesh,Delivery Partner,43814,28154,3986,17834,85,27,Low,0.6426,0.091,0.1613,2,Declining,Building
GL00392,Rajesh,Delivery Partner,41487,37524,2730,13331,91,18,Medium,0.9045,0.0658,0.2262,3,Declining,Building
GL00393,Rajesh,Delivery Partner,42353,38452,3639,8367,128,18,Medium,0.9079,0.0859,0.2889,3,Declining,Building
GL00394,Rajesh,Delivery Partner,40127,26576,3406,17842,109,23,Low,0.6623,0.0849,0.182,3,Declining,Building
GL00395,Rajesh,Delivery Partner,37707,29615,6062,8071,82,20,Medium,0.7854,0.1608,0.2718,3,Declining,Building
GL00396,Rajesh,Delivery Partner,34870,31170,2516,8130,104,16,Low,0.8939,0.0722,0.293,2,Stable,Building
GL00397,Rajesh,Delivery Partner,40269,25917,6745,13545,81,16,Medium,0.6436,0.1675,0.185,0,Stable,Building
GL00398,Rajesh,Delivery Partner,39310,25496,2467,19881,130,22,Low,0.6486,0.0628,0.1307,1,Stable,Building
GL00399,Rajesh,Delivery Partner,32518,22307,7080,21652,104,15,Medium,0.686,0.2177,0.1345,3,Stable,Building
GL00400,Rajesh,Delivery Partner,33245,16260,6295,10875,94,21,Medium,0.4891,0.1894,0.164,0,Declining,Building
GL00401,Rajesh,Delivery Partner,35757,29560,5677,8348,129,30,Medium,0.8267,0.1588,0.1541,2,Stable,Building
GL00402,Rajesh,Delivery Partner,40274,34534,4325,12013,136,24,Medium,0.8575,0.1074,0.2045,0,Stable,Building
GL00403,Rajesh,Delivery Partner,39424,37772,1569,17843,121,24,Medium,0.9581,0.0398,0.173,1,Declining,Building
GL00404,Rajesh,Delivery Partner,44927,22800,4054,13849,127,24,Medium,0.5075,0.0902,0.107,1,Stable,Building
GL00405,Rajesh,Delivery Partner,32360,20017,3417,15814,129,22,Medium,0.6186,0.1056,0.1742,2,Stable,Building
GL00406,Rajesh,Delivery Partner,39224,30465,2270,9349,132,26,High,0.7767,0.0579,0.2173,1,Declining,Building
GL00407,Rajesh,Delivery Partner,40065,26739,4297,21168,100,20,Medium,0.6674,0.1073,0.1089,2,Stable,Building
GL00408,Rajesh,Delivery Partner,33153,20820,3443,19203,90,22,High,0.628,0.1039,0.1159,3,Declining,Building
GL00409,Rajesh,Delivery Partner,39264,18222,3357,17039,111,24,Medium,0.4641,0.0855,0.1543,3,Declining,Building
GL00410,Rajesh,Delivery Partner,44567,39633,4197,12803,134,28,High,0.8893,0.0942,0.1397,3,Declining,Building
GL00411,Rajesh,Delivery Partner,34272,24864,6591,19162,103,23,Low,0.7255,0.1923,0.1322,1,Declining,Building
GL00412,Rajesh,Delivery Partner,37131,31966,2244,15740,140,24,Medium,0.8609,0.0604,0.1209,2,Stable,Building
GL00413,Rajesh,Delivery Partner,33446,30619,2618,8208,132,26,Medium,0.9155,0.0783,0.1942,1,Declining,Building
GL00414,Rajesh,Delivery Partner,40149,25811,4529,14381,112,27,Medium,0.6429,0.1128,0.1285,2,Stable,Building
GL00415,Rajesh,Delivery Partner,44393,22498,2990,17923,113,30,High,0.5068,0.0674,0.1669,0,Declining,Building
GL00416,Rajesh,Delivery Partner,37931,31456,5560,18928,136,20,Medium,0.8293,0.1466,0.1901,0,Declining,Building
