user_id,occupation,monthly_income,monthly_expenses,savings,average_balance,digital_transactions,cash_transactions,income_variance,expense_ratio,savings_ratio,emi_ratio,financial_buffer,financial_score,missed_payments,income_growth,financial_tier
GL00218,Delivery Partner,36744,33664,2090,19217,100,20,Low,0.9162,0.0569,0.1575,0.5708,0,1,Declining,Building
GL00219,Delivery Partner,38757,34803,3470,21665,86,30,Medium,0.898,0.0895,0.1333,0.6225,4,0,Stable,Building
GL00220,Delivery Partner,38873,17932,4543,9954,104,24,Low,0.4613,0.1169,0.1762,0.5551,5,0,Stable,Emerging
GL00221,Delivery Partner,39626,27298,7073,21711,71,19,Medium,0.6889,0.1785,0.2741,0.7953,2,0,Declining,Building
GL00222,Delivery Partner,37176,23502,2029,11710,92,15,Medium,0.6322,0.0546,0.1584,0.4983,2,2,Declining,Building
GL00223,Delivery Partner,43048,30895,2901,14413,135,24,High,0.7177,0.0674,0.1269,0.4665,5,0,Declining,Emerging
GL00224,Delivery Partner,35871,19786,7301,14941,87,22,Medium,0.5516,0.2035,0.2226,0.7551,4,2,Stable,Building
GL00225,Delivery Partner,39495,25395,4220,19606,89,20,Medium,0.643,0.1068,0.1335,0.772,4,3,Stable,Building
GL00226,Delivery Partner,33082,16378,4784,8874,127,20,Medium,0.4951,0.1446,0.1774,0.5418,3,1,Declining,Building
GL00227,Delivery Partner,33583,20119,4088,13663,140,28,Medium,0.5991,0.1217,0.2052,0.6791,3,2,Stable,Building
GL00228,Delivery Partner,38763,33529,4236,21605,78,26,Medium,0.865,0.1093,0.1902,0.6444,0,2,Stable,Building
GL00229,Delivery Partner,36273,26965,4688,10319,100,17,Medium,0.7434,0.1292,0.2065,0.3827,0,3,Stable,Building
GL00230,Delivery Partner,39596,32682,5330,12224,88,27,Medium,0.8254,0.1346,0.2301,0.374,0,1,Declining,Building
GL00231,Delivery Partner,38186,30705,4954,17363,129,15,Medium,0.8041,0.1297,0.2947,0.5655,1,1,Stable,Building
GL00232,Delivery Partner,44701,33440,2240,9645,81,16,Medium,0.7481,0.0501,0.1291,0.2884,2,1,Declining,Building
GL00233,Delivery Partner,43918,41867,1948,14896,105,22,Medium,0.9533,0.0444,0.191,0.3558,1,2,Declining,Building
GL00234,Delivery Partner,34939,25666,6908,19743,130,23,Medium,0.7346,0.1977,0.183,0.7692,1,3,Declining,Building
GL00235,Delivery Partner,40457,30646,7589,17722,101,21,Low,0.7575,0.1876,0.1193,0.5783,3,2,Declining,Building
GL00236,Delivery Partner,41789,36118,4747,18373,84,15,Low,0.8643,0.1136,0.2836,0.5087,0,2,Stable,Building
GL00237,Delivery Partner,44724,42170,2031,10039,80,29,Medium,0.9429,0.0454,0.1329,0.2381,2,1,Stable,Building
GL00238,Delivery Partner,41451,22806,6918,17385,131,18,Medium,0.5502,0.1669,0.2118,0.7623,5,0,Declining,Emerging
GL00239,Delivery Partner,42052,30395,6023,9604,117,16,Medium,0.7228,0.1432,0.171,0.316,1,3,Stable,Building
GL00240,Delivery Partner,34434,23645,7449,19276,111,22,Low,0.6867,0.2163,0.2204,0.8152,3,2,Stable,Building
GL00241,Delivery Partner,42816,38153,2365,21530,120,27,High,0.8911,0.0552,0.2471,0.5643,1,3,Declining,Building
GL00242,Delivery Partner,40910,21252,7111,9954,131,23,Low,0.5195,0.1738,0.1697,0.4684,3,3,Stable,Building
GL00243,Delivery Partner,40239,24296,7323,14874,130,29,Low,0.6038,0.182,0.1223,0.6122,7,0,Stable,Emerging
GL00244,Delivery Partner,38862,34416,3942,15432,88,22,Medium,0.8856,0.1014,0.1704,0.4484,0,3,Declining,Building
GL00245,Delivery Partner,35532,27942,2671,19538,127,23,Medium,0.7864,0.0752,0.2858,0.6992,1,1,Stable,Building
GL00246,Delivery Partner,44519,23697,6207,15960,113,23,Medium,0.5323,0.1394,0.2624,0.6735,3,2,Declining,Building
GL00247,Delivery Partner,43350,19880,6973,16574,137,17,Medium,0.4586,0.1609,0.1029,0.8337,5,1,Stable,Emerging
GL00248,Delivery Partner,38689,17479,3748,10842,136,17,Medium,0.4518,0.0969,0.2218,0.6203,5,0,Declining,Emerging
GL00249,Delivery Partner,35614,23049,3521,13296,109,15,Medium,0.6472,0.0989,0.1552,0.5769,5,0,Stable,Emerging
GL00250,Delivery Partner,43507,33026,6953,10157,115,16,Medium,0.7591,0.1598,0.145,0.3075,3,1,Stable,Building
GL00251,Delivery Partner,42973,30622,5859,20337,116,18,Medium,0.7126,0.1363,0.2965,0.6641,1,2,Declining,Building
GL00252,Delivery Partner,32700,28033,4037,10000,90,27,Medium,0.8573,0.1235,0.1296,0.3567,4,0,Stable,Building
GL00253,Delivery Partner,33708,24178,6144,20365,113,26,Low,0.7173,0.1823,0.233,0.8423,1,2,Stable,Building
GL00254,Delivery Partner,34682,33412,1206,15468,111,21,Medium,0.9634,0.0348,0.2058,0.4629,1,2,Stable,Building
GL00255,Delivery Partner,37287,31429,2968,18249,81,26,Low,0.8429,0.0796,0.2596,0.5806,0,2,Declining,Building
GL00256,Delivery Partner,41457,28033,7393,17544,132,26,High,0.6762,0.1783,0.2832,0.6258,1,3,Declining,Building
GL00257,Delivery Partner,41541,38375,2214,14846,79,22,High,0.9238,0.0533,0.1073,0.3869,2,1,Declining,Building
GL00258,Delivery Partner,33721,31026,2192,11055,136,15,Low,0.9201,0.065,0.148,0.3563,3,2,Declining,Building
GL00259,Delivery Partner,35069,18362,3854,8754,105,26,Low,0.5236,0.1099,0.1436,0.4767,5,2,Stable,Emerging
GL00260,Delivery Partner,36123,27402,7090,19340,117,23,High,0.7586,0.1963,0.1767,0.7058,1,2,Declining,Building
GL00261,Delivery Partner,41251,31288,5013,15147,122,26,Medium,0.7585,0.1215,0.2813,0.4841,3,0,Declining,Building
GL00262,Delivery Partner,41678,33755,7280,17362,80,22,Medium,0.8099,0.1747,0.1978,0.5144,0,1,Declining,Building
GL00263,Delivery Partner,38203,32808,3324,21407,75,18,Medium,0.8588,0.087,0.2218,0.6525,2,0,Stable,Building
GL00264,Delivery Partner,36916,22832,4132,13211,94,20,Medium,0.6185,0.1119,0.1127,0.5786,6,0,Stable,Emerging
GL00265,Delivery Partner,34147,31941,2074,11826,140,18,High,0.9354,0.0607,0.152,0.3702,1,2,Declining,Building
GL00266,Delivery Partner,40531,18202,6281,13688,139,21,Medium,0.4491,0.155,0.1079,0.752,7,0,Stable,Emerging
GL00267,Delivery Partner,33692,17250,2542,13333,119,24,High,0.512,0.0754,0.2419,0.7729,3,2,Stable,Building
GL00268,Delivery Partner,43382,40102,2386,17599,71,27,Low,0.9244,0.055,0.2788,0.4389,0,2,Stable,Building
GL00269,Delivery Partner,33555,31843,1626,14022,110,30,Low,0.949,0.0485,0.1476,0.4403,5,0,Declining,Emerging
GL00270,Delivery Partner,42187,25379,2569,19592,135,25,Medium,0.6016,0.0609,0.1963,0.772,3,2,Stable,Building
GL00271,Delivery Partner,32370,29327,2221,21386,138,28,Low,0.906,0.0686,0.1085,0.7292,5,0,Declining,Emerging
GL00272,Delivery Partner,44811,40854,3247,8653,134,18,Medium,0.9117,0.0725,0.2482,0.2118,1,1,Stable,Building
GL00273,Delivery Partner,41872,23992,4050,10557,133,24,Medium,0.573,0.0967,0.289,0.44,5,0,Stable,Emerging
GL00274,Delivery Partner,32347,15494,3454,15255,70,29,Medium,0.479,0.1068,0.229,0.9846,4,0,Stable,Building
GL00275,Delivery Partner,40601,33171,3332,10190,130,22,Medium,0.817,0.0821,0.1346,0.3072,5,0,Stable,Emerging
GL00276,Delivery Partner,32378,22726,5837,20860,111,16,Medium,0.7019,0.1803,0.2789,0.9179,3,0,Declining,Building
GL00277,Delivery Partner,33775,32332,1370,21622,135,21,Low,0.9573,0.0406,0.1494,0.6687,5,0,Declining,Emerging
GL00278,Delivery Partner,37354,16611,7381,12245,124,23,Medium,0.4447,0.1976,0.1671,0.7372,3,1,Declining,Building
GL00279,Delivery Partner,33080,26262,2006,14298,81,19,Low,0.7939,0.0606,0.2074,0.5444,0,3,Stable,Building
GL00280,Delivery Partner,35530,22195,4571,14409,116,15,Medium,0.6247,0.1287,0.1698,0.6492,3,2,Stable,Building
GL00281,Delivery Partner,34254,21902,4950,10588,82,21,High,0.6394,0.1445,0.1966,0.4834,2,1,Stable,Building
GL00282,Delivery Partner,39409,38896,487,21925,96,18,Medium,0.987,0.0124,0.2622,0.5637,0,1,Declining,Building
GL00283,Delivery Partner,38454,28705,4148,17446,114,20,Low,0.7465,0.1079,0.1783,0.6078,1,2,Stable,Building
GL00284,Delivery Partner,34630,30412,2734,16066,112,29,Medium,0.8782,0.0789,0.244,0.5283,3,0,Declining,Building
GL00285,Delivery Partner,38877,28485,4623,13007,82,22,Medium,0.7327,0.1189,0.2493,0.4566,2,0,Declining,Building
GL00286,Delivery Partner,44665,25199,5924,13219,79,24,High,0.5642,0.1326,0.1863,0.5246,2,1,Stable,Building
GL00287,Delivery Partner,37463,31292,2148,12007,134,29,Medium,0.8353,0.0573,0.2626,0.3837,1,1,Stable,Building
GL00288,Delivery Partner,32020,27636,3611,10765,122,26,Medium,0.8631,0.1128,0.1221,0.3895,5,0,Declining,Emerging
GL00289,Delivery Partner,35061,33504,1479,8836,119,15,High,0.9556,0.0422,0.2808,0.2637,1,2,Declining,Building
GL00290,Delivery Partner,39944,20754,3868,21480,106,22,Medium,0.5196,0.0968,0.1425,1.035,5,1,Declining,Emerging
GL00291,Delivery Partner,33397,26877,5935,17810,70,24,Medium,0.8048,0.1777,0.1527,0.6626,2,0,Declining,Building
GL00292,Delivery Partner,42356,27179,3508,21210,75,28,Medium,0.6417,0.0828,0.2822,0.7804,2,1,Stable,Building
GL00293,Delivery Partner,43058,34777,7032,11996,90,15,Medium,0.8077,0.1633,0.1739,0.3449,2,0,Stable,Building
GL00294,Delivery Partner,41554,18499,5455,14861,84,17,Medium,0.4452,0.1313,0.1295,0.8033,4,1,Stable,Building
GL00295,Delivery Partner,37267,24376,5912,15850,102,15,Medium,0.6541,0.1586,0.1551,0.6502,1,1,Declining,Building
GL00296,Delivery Partner,39787,38255,1455,20288,108,19,Medium,0.9615,0.0366,0.152,0.5303,1,3,Stable,Building
GL00297,Delivery Partner,33336,20544,6848,21502,85,28,High,0.6163,0.2054,0.1487,1.0466,6,2,Stable,Emerging
GL00298,Delivery Partner,37881,36987,849,18362,115,28,Medium,0.9764,0.0224,0.2359,0.4964,1,2,Stable,Building
GL00299,Delivery Partner,36023,18620,2903,8809,75,26,High,0.5169,0.0806,0.2657,0.4731,4,0,Stable,Building
GL00300,Delivery Partner,35386,28354,4640,21194,110,25,High,0.8013,0.1311,0.2719,0.7475,1,3,Declining,Building
GL00301,Delivery Partner,41446,19856,2908,19828,135,27,Medium,0.4791,0.0702,0.1408,0.9986,7,0,Stable,Emerging
GL00302,Delivery Partner,39876,38296,1501,20183,119,19,Medium,0.9604,0.0376,0.279,0.527,1,3,Declining,Building
GL00303,Delivery Partner,43034,35558,6145,12927,113,17,Medium,0.8263,0.1428,0.2645,0.3635,1,2,Stable,Building
GL00304,Delivery Partner,35498,17220,4179,14127,86,20,Low,0.4851,0.1177,0.134,0.8204,4,1,Declining,Building
GL00305,Delivery Partner,39106,29001,5575,11597,97,30,Medium,0.7416,0.1426,0.29,0.3999,0,2,Stable,Building
GL00306,Delivery Partner,36770,23507,7345,17771,131,29,Medium,0.6393,0.1998,0.1084,0.756,7,0,Declining,Emerging
GL00307,Delivery Partner,42898,19951,5519,13931,83,21,Medium,0.4651,0.1287,0.1049,0.6983,4,1,Stable,Building
GL00308,Delivery Partner,33782,19995,7800,20910,96,18,High,0.5919,0.2309,0.2187,1.0458,4,3,Stable,Building
GL00309,Delivery Partner,33709,27961,4589,9147,103,18,Medium,0.8295,0.1361,0.1651,0.3271,1,3,Stable,Building
GL00310,Delivery Partner,43438,40062,2275,19710,107,25,Medium,0.9223,0.0524,0.2244,0.492,1,3,Declining,Building
GL00311,Delivery Partner,38492,23738,6264,9310,99,21,Low,0.6167,0.1627,0.2428,0.3922,2,1,Stable,Building
GL00312,Delivery Partner,43594,37146,5206,12772,104,15,Medium,0.8521,0.1194,0.2048,0.3438,1,2,Declining,Building
GL00313,Delivery Partner,35383,16368,6370,18582,95,26,High,0.4626,0.18,0.2938,1.1353,4,0,Declining,Building
GL00314,Delivery Partner,36105,35050,1002,11378,118,23,Low,0.9708,0.0278,0.2216,0.3246,1,1,Declining,Building
GL00315,Delivery Partner,43105,27785,6896,19360,93,16,Medium,0.6446,0.16,0.2454,0.6968,4,0,Declining,Building
GL00316,Delivery Partner,39690,20511,4997,11143,110,18,Medium,0.5168,0.1259,0.2487,0.5433,3,3,Declining,Building
GL00317,Delivery Partner,44444,20119,4948,8166,81,27,Medium,0.4527,0.1113,0.1095,0.4059,6,0,Stable,Emerging
GL00318,Delivery Partner,43845,39991,2704,11622,91,27,Medium,0.9121,0.0617,0.2483,0.2906,0,2,Stable,Building
GL00319,Delivery Partner,43604,21304,3217,20137,72,28,Medium,0.4886,0.0738,0.1253,0.9452,4,3,Stable,Building
GL00320,Delivery Partner,39885,37814,1967,14710,140,27,High,0.9481,0.0493,0.2996,0.389,1,1,Stable,Building
GL00321,Delivery Partner,39683,21043,5035,8604,93,15,Medium,0.5303,0.1269,0.1712,0.4089,2,1,Declining,Building
GL00322,Delivery Partner,38449,30643,4499,16666,118,15,High,0.797,0.117,0.202,0.5439,3,0,Declining,Building
GL00323,Delivery Partner,37005,19187,7282,17195,127,26,Medium,0.5185,0.1968,0.1372,0.8962,5,1,Stable,Emerging
GL00324,Delivery Partner,37766,27089,2753,17709,114,26,Medium,0.7173,0.0729,0.1038,0.6537,3,3,Declining,Building
GL00325,Delivery Partner,39126,35412,3436,9968,93,24,Medium,0.9051,0.0878,0.2049,0.2815,0,2,Declining,Building
GL00326,Delivery Partner,39119,22970,3575,17767,70,18,High,0.5872,0.0914,0.2854,0.7735,2,2,Stable,Building
GL00327,Delivery Partner,39583,20848,2785,14246,118,18,Low,0.5267,0.0704,0.1028,0.6833,7,0,Declining,Emerging
GL00328,Delivery Partner,39165,27462,7830,14419,96,15,Medium,0.7012,0.1999,0.1882,0.5251,2,0,Declining,Building
GL00329,Delivery Partner,38456,31080,2046,14568,94,15,Low,0.8082,0.0532,0.1913,0.4687,0,3,Stable,Building
GL00330,Delivery Partner,41595,27856,5042,20692,107,22,High,0.6697,0.1212,0.2909,0.7428,1,2,Stable,Building
GL00331,Delivery Partner,33928,23776,5078,21947,91,22,Low,0.7008,0.1497,0.1202,0.9231,4,0,Stable,Building
GL00332,Delivery Partner,44486,36349,3408,14386,139,20,Medium,0.8171,0.0766,0.1618,0.3958,1,3,Declining,Building
GL00333,Delivery Partner,34526,17059,5285,21039,137,24,Medium,0.4941,0.1531,0.2037,1.2333,3,1,Stable,Building
GL00334,Delivery Partner,36976,18417,5936,20972,97,16,Medium,0.4981,0.1605,0.2599,1.1387,2,2,Stable,Building
GL00335,Delivery Partner,40357,24181,3104,9709,133,23,Medium,0.5992,0.0769,0.1081,0.4015,7,0,Declining,Emerging
GL00336,Delivery Partner,40940,30209,4513,17248,85,19,Medium,0.7379,0.1102,0.1515,0.571,0,1,Stable,Building
GL00337,Delivery Partner,32925,27940,3384,12537,119,21,Medium,0.8486,0.1028,0.1958,0.4487,1,1,Stable,Building
GL00338,Delivery Partner,36672,28153,7443,11829,103,24,Medium,0.7677,0.203,0.2239,0.4202,3,3,Stable,Building
GL00339,Delivery Partner,38453,24517,2745,19209,107,20,Medium,0.6376,0.0714,0.293,0.7835,3,3,Stable,Building
GL00340,Delivery Partner,38152,23360,5440,20926,136,29,Low,0.6123,0.1426,0.1728,0.8958,5,0,Stable,Emerging
GL00341,Delivery Partner,32510,26144,4077,10611,87,23,Low,0.8042,0.1254,0.1047,0.4059,2,3,Declining,Building
GL00342,Delivery Partner,41251,30043,7225,17846,138,26,High,0.7283,0.1751,0.2911,0.594,1,2,Declining,Building
GL00343,Delivery Partner,37349,34080,2284,20451,86,26,Medium,0.9125,0.0612,0.1948,0.6001,2,0,Declining,Building
GL00344,Delivery Partner,36356,27826,7946,21183,96,25,Medium,0.7654,0.2186,0.1401,0.7613,6,0,Stable,Emerging
GL00345,Delivery Partner,42032,39867,2017,14205,115,24,Medium,0.9485,0.048,0.1474,0.3563,5,0,Stable,Emerging
GL00346,Delivery Partner,40489,26451,2834,10840,139,20,Medium,0.6533,0.07,0.2896,0.4098,1,2,Declining,Building
GL00347,Delivery Partner,38279,25149,7155,19582,83,19,Medium,0.657,0.1869,0.1087,0.7786,2,2,Declining,Building
GL00348,Delivery Partner,41076,20484,4779,18854,110,30,Medium,0.4987,0.1163,0.1017,0.9204,5,1,Stable,Emerging
GL00349,Delivery Partner,43824,35905,2889,13586,76,19,Medium,0.8193,0.0659,0.2588,0.3784,0,2,Declining,Building
GL00350,Delivery Partner,32959,22484,5921,21677,112,17,Medium,0.6822,0.1796,0.223,0.9641,1,2,Declining,Building
GL00351,Delivery Partner,33043,20724,2075,16831,93,17,Medium,0.6272,0.0628,0.1966,0.8122,2,1,Stable,Building
GL00352,Delivery Partner,34698,19347,7855,21667,114,25,Low,0.5576,0.2264,0.2927,1.1199,7,0,Stable,Emerging
GL00353,Delivery Partner,37747,29348,3231,14904,102,16,Low,0.7775,0.0856,0.1189,0.5078,5,0,Declining,Emerging
GL00354,Delivery Partner,42086,26577,7032,20361,73,30,Medium,0.6315,0.1671,0.1351,0.7661,4,1,Declining,Building
GL00355,Delivery Partner,44463,38389,3215,12590,93,27,Medium,0.8634,0.0723,0.169,0.328,2,0,Declining,Building
GL00356,Delivery Partner,33470,15369,6980,18813,91,16,Medium,0.4592,0.2085,0.2546,1.2241,4,3,Stable,Building
GL00357,Delivery Partner,40587,31093,7498,10494,94,22,Low,0.7661,0.1847,0.2323,0.3375,0,3,Stable,Building
GL00358,Delivery Partner,34907,17100,3949,18959,118,22,Low,0.4899,0.1131,0.1971,1.1087,5,0,Stable,Emerging
GL00359,Delivery Partner,34562,18030,4119,15757,110,29,Low,0.5217,0.1192,0.2871,0.8739,5,0,Stable,Emerging
GL00360,Delivery Partner,35730,35065,631,9110,138,30,High,0.9814,0.0177,0.1943,0.2598,1,3,Declining,Building
GL00361,Delivery Partner,43338,31285,2806,20590,114,25,Medium,0.7219,0.0647,0.128,0.6581,3,2,Stable,Building
GL00362,Delivery Partner,39493,27258,7570,19917,124,18,Medium,0.6902,0.1917,0.283,0.7307,3,0,Stable,Building
GL00363,Delivery Partner,42976,30714,7060,14224,129,21,High,0.7147,0.1643,0.1896,0.4631,1,2,Stable,Building
GL00364,Delivery Partner,42596,20084,3212,14021,137,29,Low,0.4715,0.0754,0.2512,0.6981,3,2,Declining,Building
GL00365,Delivery Partner,41024,27994,5586,10971,88,17,Medium,0.6824,0.1362,0.2266,0.3919,0,2,Stable,Building
GL00366,Delivery Partner,35670,22889,4488,17725,139,18,Low,0.6417,0.1258,0.2848,0.7744,3,2,Declining,Building
GL00367,Delivery Partner,40128,38045,1978,21548,72,15,Medium,0.9481,0.0493,0.2524,0.5664,0,3,Stable,Building
GL00368,Delivery Partner,40430,28147,3166,20679,98,27,Low,0.6962,0.0783,0.124,0.7347,2,1,Declining,Building
GL00369,Delivery Partner,42778,38906,3071,16689,130,15,High,0.9095,0.0718,0.1218,0.429,5,0,Stable,Emerging
GL00370,Delivery Partner,35385,17823,4575,12623,136,24,Medium,0.5037,0.1293,0.2051,0.7082,3,2,Stable,Building
GL00371,Delivery Partner,36878,35904,925,15725,106,27,Medium,0.9736,0.0251,0.2213,0.438,1,2,Declining,Building
GL00372,Delivery Partner,37440,28214,6479,8914,90,18,Medium,0.7536,0.1731,0.1346,0.3159,4,0,Declining,Building
GL00373,Delivery Partner,43675,36848,5547,9722,71,21,Medium,0.8437,0.127,0.1045,0.2638,2,2,Declining,Building
GL00374,Delivery Partner,40323,17963,4160,16916,72,28,Low,0.4455,0.1032,0.1255,0.9417,4,1,Declining,Building
GL00375,Delivery Partner,43025,36958,2567,12028,75,28,Medium,0.859,0.0597,0.1343,0.3255,2,2,Declining,Building
GL00376,Delivery Partner,40820,29521,7458,13364,74,25,Medium,0.7232,0.1827,0.1354,0.4527,2,3,Declining,Building
GL00377,Delivery Partner,39963,34288,2847,8490,88,29,Medium,0.858,0.0712,0.1013,0.2476,2,3,Declining,Building
GL00378,Delivery Partner,41841,32794,7193,21745,111,28,Medium,0.7838,0.1719,0.2633,0.6631,1,3,Declining,Building
GL00379,Delivery Partner,38424,20533,2414,16277,117,30,Medium,0.5344,0.0628,0.178,0.7927,5,0,Declining,Emerging
GL00380,Delivery Partner,37747,35002,2555,21869,96,21,Medium,0.9273,0.0677,0.1468,0.6248,4,0,Stable,Building
GL00381,Delivery Partner,44477,38165,2530,19202,114,29,Medium,0.8581,0.0569,0.2348,0.5031,1,2,Declining,Building
GL00382,Delivery Partner,44909,41518,2712,12830,87,30,Medium,0.9245,0.0604,0.2364,0.309,0,2,Declining,Building
GL00383,Delivery Partner,39139,25475,2849,14628,98,16,Low,0.6509,0.0728,0.1108,0.5742,4,0,Stable,Building
GL00384,Delivery Partner,39020,18550,4793,12602,90,26,Medium,0.4754,0.1228,0.1442,0.6794,6,0,Stable,Emerging
GL00385,Delivery Partner,44765,20918,3622,12980,133,24,Medium,0.4673,0.0809,0.2069,0.6205,3,3,Declining,Building
GL00386,Delivery Partner,37049,33558,2370,20434,134,24,High,0.9058,0.064,0.1099,0.6089,3,1,Stable,Building
GL00387,Delivery Partner,33268,17805,7299,12158,85,17,Medium,0.5352,0.2194,0.1077,0.6828,8,0,Stable,Ready
GL00388,Delivery Partner,43905,34772,2439,19174,90,18,Medium,0.792,0.0556,0.153,0.5514,2,0,Declining,Building
GL00389,Delivery Partner,42351,41525,784,16696,82,26,Medium,0.9805,0.0185,0.1515,0.4021,0,2,Declining,Building
GL00390,Delivery Partner,32760,29359,2144,11918,108,28,High,0.8962,0.0654,0.2204,0.4059,1,2,Stable,Building
GL00391,Delivery Partner,36893,17018,4832,15287,115,24,Medium,0.4613,0.131,0.2094,0.8983,3,2,Declining,Building
GL00392,Delivery Partner,35758,26582,5774,20846,136,29,High,0.7434,0.1615,0.1748,0.7842,1,3,Declining,Building
GL00393,Delivery Partner,40497,38059,2256,16915,131,26,Low,0.9398,0.0557,0.2675,0.4444,1,1,Stable,Building
GL00394,Delivery Partner,44210,36627,4258,14794,78,29,Medium,0.8285,0.0963,0.2894,0.4039,0,3,Stable,Building
GL00395,Delivery Partner,38590,32095,2790,15450,89,22,Medium,0.8317,0.0723,0.1005,0.4814,2,1,Stable,Building
GL00396,Delivery Partner,32456,24517,2699,11447,113,21,Medium,0.7554,0.0832,0.1903,0.4669,1,2,Stable,Building
GL00397,Delivery Partner,41564,30969,2997,15243,98,30,Medium,0.7451,0.0721,0.1988,0.4922,0,2,Declining,Building
GL00398,Delivery Partner,32469,25381,5689,15687,125,22,Medium,0.7817,0.1752,0.2494,0.6181,1,1,Declining,Building
GL00399,Delivery Partner,33503,19260,6333,12286,117,19,Medium,0.5749,0.189,0.18,0.6379,3,2,Stable,Building
GL00400,Delivery Partner,42657,26310,7856,11476,114,30,Medium,0.6168,0.1842,0.1535,0.4362,3,3,Stable,Building
GL00401,Delivery Partner,33255,24395,6514,11882,103,21,Medium,0.7336,0.1959,0.1094,0.4871,5,0,Stable,Emerging
GL00402,Delivery Partner,40721,31754,5606,20150,120,22,Medium,0.7798,0.1377,0.269,0.6346,1,2,Stable,Building
GL00403,Delivery Partner,37779,34352,2961,16956,76,29,Medium,0.9093,0.0784,0.2646,0.4936,2,0,Stable,Building
GL00404,Delivery Partner,42115,35776,5905,13788,86,26,Medium,0.8495,0.1402,0.2765,0.3854,2,0,Declining,Building
GL00405,Delivery Partner,44701,41259,2254,17171,140,30,Medium,0.923,0.0504,0.1878,0.4162,1,3,Stable,Building
GL00406,Delivery Partner,34974,22607,4044,17662,139,29,Medium,0.6464,0.1156,0.1182,0.7813,5,3,Declining,Emerging
GL00407,Delivery Partner,41979,39153,2464,14481,73,22,Medium,0.9327,0.0587,0.1399,0.3699,2,3,Declining,Building
GL00408,Delivery Partner,39467,21114,2974,21925,137,28,Medium,0.535,0.0754,0.1855,1.0384,3,2,Stable,Building
